reporter_country_code,reporter_country,fbs_item_code,fbs_item,Domestic supply quantity,Export Quantity,Import Quantity,Production,Stock Variation,new_domestic,d,E_re,E_dom
348,Hungary,2781,"Fish, Body Oil",200,30,230,0,0,200,-200,1,0
348,Hungary,2782,"Fish, Liver Oil",0,0,0,0,0,0,0,NA,NA
348,Hungary,2807,Rice and products,76000,8000,73000,12000,0,77000,-65000,1,0
348,Hungary,2848,Milk - Excluding Butter,2200000,776000,973000,2019000,15000,2201000,-197000,1,0
348,Hungary,2899,Miscellaneous,-24000,169000,145000,0,0,-24000,24000,0.8579881656804734,0.14201183431952658
352,Iceland,2511,Wheat and products,81000,0,80000,0,-2000,82000,-80000,NA,NA
352,Iceland,2513,Barley and products,22000,0,18000,7000,3000,22000,-18000,NA,NA
352,Iceland,2514,Maize and products,37000,0,36000,0,0,36000,-36000,NA,NA
352,Iceland,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
352,Iceland,2516,Oats,2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2517,Millet and products,0,0,0,0,0,0,0,NA,NA
352,Iceland,2518,Sorghum and products,0,0,0,0,0,0,0,NA,NA
352,Iceland,2520,"Cereals, Other",5000,0,5000,0,0,5000,-5000,NA,NA
352,Iceland,2531,Potatoes and products,16000,0,10000,7000,2000,15000,-10000,NA,NA
352,Iceland,2532,Cassava and products,0,0,0,0,0,0,0,NA,NA
352,Iceland,2533,Sweet potatoes,1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2534,"Roots, Other",0,0,0,0,0,0,0,NA,NA
352,Iceland,2535,Yams,0,0,0,0,0,0,0,NA,NA
352,Iceland,2536,Sugar cane,0,0,0,0,0,0,0,NA,NA
352,Iceland,2537,Sugar beet,1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2541,Sugar non-centrifugal,0,0,0,0,0,0,0,NA,NA
352,Iceland,2542,Sugar (Raw Equivalent),10000,0,10000,0,0,10000,-10000,NA,NA
352,Iceland,2543,"Sweeteners, Other",32000,0,24000,8000,0,32000,-24000,NA,NA
352,Iceland,2546,Beans,0,0,0,0,0,0,0,NA,NA
352,Iceland,2547,Peas,0,0,0,0,0,0,0,NA,NA
352,Iceland,2549,"Pulses, Other and products",0,0,0,0,0,0,0,NA,NA
352,Iceland,2551,Nuts and products,3000,0,4000,0,1000,3000,-4000,NA,NA
352,Iceland,2552,Groundnuts,1000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2555,Soyabeans,0,0,0,0,0,0,0,NA,NA
352,Iceland,2557,Sunflower seed,0,0,0,0,0,0,0,NA,NA
352,Iceland,2558,Rape and Mustardseed,1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2559,Cottonseed,0,0,0,0,0,0,0,NA,NA
352,Iceland,2560,Coconuts - Incl Copra,1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2561,Sesame seed,0,0,0,0,0,0,0,NA,NA
352,Iceland,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
352,Iceland,2563,Olives (including preserved),1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2570,"Oilcrops, Other",12000,0,12000,0,0,12000,-12000,NA,NA
352,Iceland,2571,Soyabean Oil,3000,0,3000,0,0,3000,-3000,NA,NA
352,Iceland,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2573,Sunflowerseed Oil,0,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2574,Rape and Mustard Oil,2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2576,Palmkernel Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2577,Palm Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2578,Coconut Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2580,Olive Oil,1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2582,Maize Germ Oil,0,0,0,0,0,0,0,NA,NA
352,Iceland,2586,"Oilcrops Oil, Other",2000,2000,2000,2000,1000,1000,0,1,0
352,Iceland,2601,Tomatoes and products,12000,0,11000,1000,0,12000,-11000,NA,NA
352,Iceland,2602,Onions,2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2605,"Vegetables, other",21000,0,18000,3000,0,21000,-18000,NA,NA
352,Iceland,2611,"Oranges, Mandarines",11000,0,11000,0,0,11000,-11000,NA,NA
352,Iceland,2612,"Lemons, Limes and products",1000,0,1000,0,0,1000,-1000,NA,NA
352,Iceland,2613,Grapefruit and products,0,0,0,0,0,0,0,NA,NA
352,Iceland,2614,"Citrus, Other",0,0,0,0,0,0,0,NA,NA
352,Iceland,2615,Bananas,3000,0,3000,0,0,3000,-3000,NA,NA
352,Iceland,2616,Plantains,4000,0,4000,0,0,4000,-4000,NA,NA
352,Iceland,2617,Apples and products,11000,0,11000,0,1000,10000,-11000,NA,NA
352,Iceland,2618,Pineapples and products,2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2619,Dates,0,0,0,0,0,0,0,NA,NA
352,Iceland,2620,Grapes and products (excl wine),3000,0,3000,0,0,3000,-3000,NA,NA
352,Iceland,2625,"Fruits, other",10000,0,11000,0,0,11000,-11000,NA,NA
352,Iceland,2630,Coffee and products,3000,0,3000,0,0,3000,-3000,NA,NA
352,Iceland,2633,Cocoa Beans and products,2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2635,Tea (including mate),0,0,0,0,0,0,0,NA,NA
352,Iceland,2640,Pepper,0,0,0,0,0,0,0,NA,NA
352,Iceland,2641,Pimento,0,0,0,0,0,0,0,NA,NA
352,Iceland,2642,Cloves,0,0,0,0,0,0,0,NA,NA
352,Iceland,2645,"Spices, Other",0,0,0,0,0,0,0,NA,NA
352,Iceland,2655,Wine,5000,0,5000,0,1000,4000,-5000,NA,NA
352,Iceland,2656,Beer,29000,3000,7000,25000,0,29000,-4000,1,0
352,Iceland,2657,"Beverages, Fermented",0,0,0,0,0,0,0,NA,NA
352,Iceland,2658,"Beverages, Alcoholic",0,2000,1000,1000,0,0,1000,0.5,0.5
352,Iceland,2659,"Alcohol, Non-Food",2000,0,2000,0,0,2000,-2000,NA,NA
352,Iceland,2680,Infant food,0,0,0,0,0,0,0,NA,NA
352,Iceland,2731,Bovine Meat,5000,0,1000,5000,0,6000,-1000,NA,NA
352,Iceland,2732,Mutton & Goat Meat,7000,2000,0,9000,0,7000,2000,0,1
352,Iceland,2733,Pigmeat,7000,0,1000,7000,1000,7000,-1000,NA,NA
352,Iceland,2734,Poultry Meat,11000,0,2000,9000,0,11000,-2000,NA,NA
352,Iceland,2735,"Meat, Other",1000,0,0,1000,0,1000,0,NA,NA
352,Iceland,2736,"Offals, Edible",2000,1000,0,3000,0,2000,1000,0,1
352,Iceland,2737,"Fats, Animals, Raw",0,1000,0,1000,0,0,1000,0,1
352,Iceland,2740,"Butter, Ghee",2000,0,0,3000,0,3000,0,NA,NA
352,Iceland,2743,Cream,3000,0,0,3000,0,3000,0,NA,NA
352,Iceland,2744,Eggs,5000,0,1000,4000,0,5000,-1000,NA,NA
352,Iceland,2745,Honey,0,0,0,0,0,0,0,NA,NA
352,Iceland,2761,Freshwater Fish,3740,30320,370,33700,0,3750,29950,0.012203166226912929,0.987796834
352,Iceland,2762,Demersal Fish,4710,669180,6340,667550,0,4710,662840,0.009474282,0.990525718
352,Iceland,2763,Pelagic Fish,18950,242980,6950,228090,-26890,18950,236030,0.028603177,0.9713968227837682
352,Iceland,2764,"Marine Fish, Other",0,0,0,0,0,0,0,NA,NA
352,Iceland,2765,Crustaceans,11590,22480,30870,3190,0,11580,-8390,1,0
352,Iceland,2766,Cephalopods,2280,840,3100,20,0,2280,-2260,1,0
352,Iceland,2767,"Molluscs, Other",2930,740,2780,890,0,2930,-2040,1,0
352,Iceland,2769,"Aquatic Animals, Others",1180,4780,0,5950,0,1170,4780,0,1
352,Iceland,2775,Aquatic Plants,13790,3770,30,17530,0,13790,3740,0.00795756,0.9920424403183024
352,Iceland,2781,"Fish, Body Oil",20630,34260,10380,44500,0,20620,23880,0.30297723292469353,0.6970227670753064
352,Iceland,2782,"Fish, Liver Oil",110,2630,190,2360,-200,120,2440,0.072243346,0.9277566539923955
352,Iceland,2807,Rice and products,3000,0,3000,0,0,3000,-3000,NA,NA
352,Iceland,2848,Milk - Excluding Butter,152000,6000,2000,155000,0,151000,4000,0.3333333333333333,0.6666666666666667
352,Iceland,2899,Miscellaneous,8000,0,9000,0,1000,8000,-9000,NA,NA
356,India,2511,Wheat and products,103548000,1549000,209000,107996000,3108000,103548000,1340000,0.13492575855390573,0.8650742414460942
356,India,2513,Barley and products,1925000,19000,76000,1722000,-145000,1924000,-57000,1,0
356,India,2514,Maize and products,26140000,2414000,305000,28766000,517000,26140000,2109000,0.1263463131731566,0.8736536868268434
356,India,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
356,India,2516,Oats,94000,2000,97000,0,0,95000,-95000,1,0
356,India,2517,Millet and products,12123000,76000,0,12488000,289000,12123000,76000,0,1
356,India,2518,Sorghum and products,4495000,37000,0,4772000,241000,4494000,37000,0,1
356,India,2520,"Cereals, Other",1000,31000,1000,31000,0,1000,30000,0.032258065,0.967741935
356,India,2531,Potatoes and products,50677000,412000,27000,48562000,-2500000,50677000,385000,0.065533981,0.9344660194174758
356,India,2532,Cassava and products,6069000,37000,46000,6060000,0,6069000,-9000,1,0
356,India,2533,Sweet potatoes,1046000,1000,0,1141000,94000,1046000,1000,0,1
356,India,2534,"Roots, Other",1000,4000,0,5000,0,1000,4000,0,1
356,India,2535,Yams,0,0,0,0,0,0,0,NA,NA
356,India,2536,Sugar cane,370500000,0,0,370500000,0,370500000,0,NA,NA
356,India,2537,Sugar beet,0,0,0,0,0,0,0,NA,NA
356,India,2541,Sugar non-centrifugal,5290000,0,0,5200000,-90000,5290000,0,NA,NA
356,India,2542,Sugar (Raw Equivalent),24807000,7622000,2028000,28900000,-1501000,24807000,5594000,0.2660718971398583,0.7339281028601417
356,India,2543,"Sweeteners, Other",10753000,860000,208000,11426000,21000,10753000,652000,0.24186046511627907,0.758139535
356,India,2546,Beans,6226000,44000,510000,5460000,-300000,6226000,-466000,1,0
356,India,2547,Peas,1000000,8000,98000,860000,-50000,1000000,-90000,1,0
356,India,2549,"Pulses, Other and products",17422000,338000,1911000,17000000,1151000,17422000,-1573000,1,0
356,India,2551,Nuts and products,2856000,263000,1203000,2085000,169000,2856000,-940000,1,0
356,India,2552,Groundnuts,8608000,1034000,2000,9952000,312000,8608000,1032000,0.001934236,0.9980657640232108
356,India,2555,Soyabeans,11928000,75000,507000,11226000,-270000,11928000,-432000,1,0
356,India,2557,Sunflower seed,215000,1000,3000,213000,0,215000,-2000,1,0
356,India,2558,Rape and Mustardseed,8158000,42000,0,9124000,925000,8157000,42000,0,1
356,India,2559,Cottonseed,11465000,1000,5000,11500000,40000,11464000,-4000,1,0
356,India,2560,Coconuts - Incl Copra,14021000,71000,85000,14006000,0,14020000,-14000,1,0
356,India,2561,Sesame seed,440000,276000,149000,658000,90000,441000,127000,0.5398550724637681,0.46014492753623193
356,India,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
356,India,2563,Olives (including preserved),2000,0,2000,0,0,2000,-2000,NA,NA
356,India,2570,"Oilcrops, Other",2616000,69000,117000,2180000,-389000,2617000,-48000,1,0
356,India,2571,Soyabean Oil,4983000,14000,3739000,1378000,120000,4983000,-3725000,1,0
356,India,2572,Groundnut Oil,394000,169000,0,542000,-20000,393000,169000,0,1
356,India,2573,Sunflowerseed Oil,2545000,3000,2506000,63000,20000,2546000,-2503000,1,0
356,India,2574,Rape and Mustard Oil,2578000,6000,74000,2520000,10000,2578000,-68000,1,0
356,India,2575,Cottonseed Oil,1262000,0,2000,1259000,-1000,1262000,-2000,NA,NA
356,India,2576,Palmkernel Oil,124000,0,124000,0,0,124000,-124000,NA,NA
356,India,2577,Palm Oil,7872000,1000,7203000,0,-670000,7872000,-7202000,1,0
356,India,2578,Coconut Oil,335000,11000,1000,339000,-7000,336000,10000,0.090909091,0.9090909090909091
356,India,2579,Sesameseed Oil,78000,11000,1000,90000,2000,78000,10000,0.090909091,0.9090909090909091
356,India,2580,Olive Oil,13000,0,13000,0,0,13000,-13000,NA,NA
356,India,2581,Ricebran Oil,766000,0,0,908000,142000,766000,0,NA,NA
356,India,2582,Maize Germ Oil,4000,0,0,5000,1000,4000,0,NA,NA
356,India,2586,"Oilcrops Oil, Other",1479000,848000,723000,1680000,76000,1479000,125000,0.8525943396226415,0.14740566037735847
356,India,2601,Tomatoes and products,20515000,98000,64000,20550000,1000,20515000,34000,0.6530612244897959,0.34693877551020413
356,India,2602,Onions,24773000,1449000,131000,26091000,0,24773000,1318000,0.090407177,0.9095928226363009
356,India,2605,"Vegetables, other",91728000,1419000,34000,93173000,60000,91728000,1385000,0.023960535588442564,0.9760394644115574
356,India,2611,"Oranges, Mandarines",10061000,142000,53000,10176000,27000,10060000,89000,0.3732394366197183,0.6267605633802817
356,India,2612,"Lemons, Limes and products",3667000,20000,0,3687000,0,3667000,20000,0,1
356,India,2613,Grapefruit and products,1000,1000,0,0,-1000,0,1000,0,1
356,India,2614,"Citrus, Other",407000,10000,0,416000,-1000,407000,10000,0,1
356,India,2615,Bananas,32385000,212000,0,32597000,0,32385000,212000,0,1
356,India,2616,Plantains,0,0,0,0,0,0,0,NA,NA
356,India,2617,Apples and products,3028000,31000,264000,2814000,20000,3027000,-233000,1,0
356,India,2618,Pineapples and products,1731000,6000,4000,1732000,0,1730000,2000,0.6666666666666666,0.33333333333333337
356,India,2619,Dates,361000,2000,362000,0,0,360000,-360000,1,0
356,India,2620,Grapes and products (excl wine),3003000,278000,121000,3181000,21000,3003000,157000,0.4352517985611511,0.564748201
356,India,2625,"Fruits, other",47038000,559000,180000,48001000,584000,47038000,379000,0.3220035778175313,0.6779964221824687
356,India,2630,Coffee and products,11000,367000,83000,298000,3000,11000,284000,0.22615803814713897,0.773841962
356,India,2633,Cocoa Beans and products,93000,8000,102000,26000,27000,93000,-94000,1,0
356,India,2635,Tea (including mate),5547000,218000,34000,5615000,-116000,5547000,184000,0.1559633027522936,0.8440366972477065
356,India,2640,Pepper,75000,17000,27000,66000,0,76000,-10000,1,0
356,India,2641,Pimento,1099000,513000,1000,1835000,225000,1098000,512000,0.001949318,0.9980506822612085
356,India,2642,Cloves,22000,1000,31000,0,8000,22000,-30000,1,0
356,India,2645,"Spices, Other",3537000,790000,125000,5166000,963000,3538000,665000,0.15822784810126583,0.8417721518987342
356,India,2655,Wine,2000,1000,3000,0,0,2000,-2000,1,0
356,India,2656,Beer,1401000,29000,7000,1423000,0,1401000,22000,0.2413793103448276,0.7586206896551724
356,India,2657,"Beverages, Fermented",16000,0,0,16000,0,16000,0,NA,NA
356,India,2658,"Beverages, Alcoholic",2619000,65000,41000,2643000,0,2619000,24000,0.6307692307692307,0.36923076923076925
356,India,2659,"Alcohol, Non-Food",3203000,133000,554000,2782000,0,3203000,-421000,1,0
356,India,2680,Infant food,-6000,8000,2000,0,0,-6000,6000,0.25,0.75
356,India,2731,Bovine Meat,2820000,945000,0,3760000,-5000,2820000,945000,0,1
356,India,2732,Mutton & Goat Meat,829000,8000,0,837000,0,829000,8000,0,1
356,India,2733,Pigmeat,326000,1000,1000,327000,1000,326000,0,1,0
356,India,2734,Poultry Meat,4515000,4000,0,4519000,0,4515000,4000,0,1
356,India,2735,"Meat, Other",-1000,1000,0,0,0,-1000,1000,0,1
356,India,2736,"Offals, Edible",668000,116000,0,784000,0,668000,116000,0,1
356,India,2737,"Fats, Animals, Raw",128000,36000,4000,160000,0,128000,32000,0.1111111111111111,0.8888888888888888
356,India,2740,"Butter, Ghee",4850000,17000,1000,4866000,0,4850000,16000,0.058823529411764705,0.9411764705882353
356,India,2743,Cream,3000,0,0,3000,0,3000,0,NA,NA
356,India,2744,Eggs,6658000,48000,0,6713000,7000,6658000,48000,0,1
356,India,2745,Honey,11000,55000,0,65000,0,10000,55000,0,1
356,India,2761,Freshwater Fish,8626130,31570,41580,8616110,0,8626120,-10010,1,0
356,India,2762,Demersal Fish,1151910,256010,3000,1404920,0,1151910,253010,0.011718292,0.9882817077457912
356,India,2763,Pelagic Fish,953150,443360,68580,1327940,0,953160,374780,0.15468242511728617,0.8453175748827139
356,India,2764,"Marine Fish, Other",262390,13080,7610,267850,0,262380,5470,0.5818042813455657,0.4181957186544343
356,India,2765,Crustaceans,556030,729670,4650,1281050,0,556030,725020,0.006372744,0.9936272561568928
356,India,2766,Cephalopods,29590,189090,980,217700,0,29590,188110,0.005182717,0.9948172827753979
356,India,2767,"Molluscs, Other",118680,18300,330,136650,0,118680,17970,0.018032786885245903,0.9819672131147541
356,India,2769,"Aquatic Animals, Others",110,1480,100,1480,0,100,1380,0.067567568,0.9324324324324325
356,India,2775,Aquatic Plants,23980,270,550,23700,0,23980,-280,1,0
356,India,2781,"Fish, Body Oil",18290,2440,730,20000,0,18290,1710,0.29918032786885246,0.7008196721311475
356,India,2782,"Fish, Liver Oil",180,10,190,0,0,180,-180,1,0
356,India,2807,Rice and products,160166000,21693000,7000,186500000,4648000,160166000,21686000,3.2268473701193933e-4,0.9996773152629881
356,India,2848,Milk - Excluding Butter,210464000,93000,369000,210196000,8000,210464000,-276000,1,0
356,India,2899,Miscellaneous,-146000,198000,52000,0,0,-146000,146000,0.26262626262626265,0.7373737373737373
360,Indonesia,2511,Wheat and products,9816000,521000,10540000,23000,226000,9816000,-10019000,1,0
360,Indonesia,2513,Barley and products,164000,26000,179000,0,-11000,164000,-153000,1,0
360,Indonesia,2514,Maize and products,17403000,156000,1561000,16926000,928000,17403000,-1405000,1,0
360,Indonesia,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2516,Oats,17000,0,17000,0,0,17000,-17000,NA,NA
360,Indonesia,2517,Millet and products,76000,0,76000,0,0,76000,-76000,NA,NA
360,Indonesia,2518,Sorghum and products,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2520,"Cereals, Other",3000,5000,6000,2000,0,3000,-1000,1,0
360,Indonesia,2531,Potatoes and products,1508000,16000,231000,1283000,-10000,1508000,-215000,1,0
360,Indonesia,2532,Cassava and products,16597000,464000,757000,16271000,-32000,16596000,-293000,1,0
360,Indonesia,2533,Sweet potatoes,1542000,12000,0,1604000,50000,1542000,12000,0,1
360,Indonesia,2534,"Roots, Other",324000,42000,1000,366000,0,325000,41000,0.023809523809523808,0.9761904761904762
360,Indonesia,2535,Yams,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2536,Sugar cane,29300000,0,0,29300000,0,29300000,0,NA,NA
360,Indonesia,2537,Sugar beet,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2541,Sugar non-centrifugal,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2542,Sugar (Raw Equivalent),7309000,83000,5586000,2123000,318000,7308000,-5503000,1,0
360,Indonesia,2543,"Sweeteners, Other",1443000,599000,647000,1390000,-6000,1444000,-48000,1,0
360,Indonesia,2546,Beans,272000,49000,103000,218000,0,272000,-54000,1,0
360,Indonesia,2547,Peas,9000,0,9000,0,0,9000,-9000,NA,NA
360,Indonesia,2549,"Pulses, Other and products",22000,0,14000,4000,-4000,22000,-14000,NA,NA
360,Indonesia,2551,Nuts and products,46000,315000,24000,337000,0,46000,291000,0.076190476,0.9238095238095239
360,Indonesia,2552,Groundnuts,1201000,8000,486000,715000,-8000,1201000,-478000,1,0
360,Indonesia,2555,Soyabeans,2764000,7000,2480000,291000,0,2764000,-2473000,1,0
360,Indonesia,2557,Sunflower seed,17000,0,17000,0,0,17000,-17000,NA,NA
360,Indonesia,2558,Rape and Mustardseed,1000,0,1000,0,0,1000,-1000,NA,NA
360,Indonesia,2559,Cottonseed,-3000,3000,0,0,0,-3000,3000,0,1
360,Indonesia,2560,Coconuts - Incl Copra,14831000,2068000,24000,16800000,-75000,14831000,2044000,0.011605416,0.988394584
360,Indonesia,2561,Sesame seed,8000,1000,9000,0,-1000,9000,-8000,1,0
360,Indonesia,2562,Palm kernels,260202000,25000,0,260209000,-18000,260202000,25000,0,1
360,Indonesia,2563,Olives (including preserved),0,0,0,0,0,0,0,NA,NA
360,Indonesia,2570,"Oilcrops, Other",200000,0,4000,197000,0,201000,-4000,NA,NA
360,Indonesia,2571,Soyabean Oil,57000,0,32000,0,-25000,57000,-32000,NA,NA
360,Indonesia,2572,Groundnut Oil,25000,0,0,25000,0,25000,0,NA,NA
360,Indonesia,2573,Sunflowerseed Oil,15000,0,8000,7000,0,15000,-8000,NA,NA
360,Indonesia,2574,Rape and Mustard Oil,11000,0,11000,0,0,11000,-11000,NA,NA
360,Indonesia,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2576,Palmkernel Oil,2807000,1702000,1000,4449000,-60000,2808000,1701000,5.875440658049354e-4,0.999412456
360,Indonesia,2577,Palm Oil,18613000,25937000,1000,44759000,210000,18613000,25936000,3.85549600956163e-5,0.9999614450399044
360,Indonesia,2578,Coconut Oil,86000,578000,41000,598000,-25000,86000,537000,0.070934256,0.9290657439446367
360,Indonesia,2579,Sesameseed Oil,1000,0,1000,0,0,1000,-1000,NA,NA
360,Indonesia,2580,Olive Oil,3000,0,3000,0,0,3000,-3000,NA,NA
360,Indonesia,2581,Ricebran Oil,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2582,Maize Germ Oil,4000,0,3000,0,0,3000,-3000,NA,NA
360,Indonesia,2586,"Oilcrops Oil, Other",2422000,3929000,74000,6317000,39000,2423000,3855000,0.018834309,0.9811656910155255
360,Indonesia,2601,Tomatoes and products,1133000,0,49000,1085000,0,1134000,-49000,NA,NA
360,Indonesia,2602,Onions,1950000,0,135000,1815000,0,1950000,-135000,NA,NA
360,Indonesia,2605,"Vegetables, other",11129000,102000,672000,10561000,0,11131000,-570000,1,0
360,Indonesia,2611,"Oranges, Mandarines",2831000,2000,110000,2723000,0,2831000,-108000,1,0
360,Indonesia,2612,"Lemons, Limes and products",10000,1000,12000,0,0,11000,-11000,1,0
360,Indonesia,2613,Grapefruit and products,1000,0,1000,0,0,1000,-1000,NA,NA
360,Indonesia,2614,"Citrus, Other",9000,0,0,9000,0,9000,0,NA,NA
360,Indonesia,2615,Bananas,8175000,8000,0,8183000,0,8175000,8000,0,1
360,Indonesia,2616,Plantains,0,0,0,0,0,0,0,NA,NA
360,Indonesia,2617,Apples and products,153000,0,153000,0,0,153000,-153000,NA,NA
360,Indonesia,2618,Pineapples and products,1952000,495000,0,2447000,1000,1951000,495000,0,1
360,Indonesia,2619,Dates,52000,0,52000,0,0,52000,-52000,NA,NA
360,Indonesia,2620,Grapes and products (excl wine),93000,0,92000,0,-1000,93000,-92000,NA,NA
360,Indonesia,2625,"Fruits, other",9018000,175000,312000,8881000,0,9018000,-137000,1,0
360,Indonesia,2630,Coffee and products,80000,767000,75000,762000,-10000,80000,692000,0.097783572,0.9022164276401564
360,Indonesia,2633,Cocoa Beans and products,588000,438000,275000,721000,-30000,588000,163000,0.6278538812785388,0.3721461187214612
360,Indonesia,2635,Tea (including mate),662000,46000,18000,667000,-24000,663000,28000,0.391304348,0.6086956521739131
360,Indonesia,2640,Pepper,28000,58000,1000,86000,0,29000,57000,0.017241379310344827,0.9827586206896551
360,Indonesia,2641,Pimento,33000,2000,35000,0,0,33000,-33000,1,0
360,Indonesia,2642,Cloves,101000,48000,3000,146000,0,101000,45000,0.0625,0.9375
360,Indonesia,2645,"Spices, Other",477000,81000,56000,462000,-40000,477000,25000,0.691358025,0.308641975
360,Indonesia,2655,Wine,3000,0,1000,0,-1000,2000,-1000,NA,NA
360,Indonesia,2656,Beer,191000,9000,0,200000,0,191000,9000,0,1
360,Indonesia,2657,"Beverages, Fermented",1000,0,0,1000,0,1000,0,NA,NA
360,Indonesia,2658,"Beverages, Alcoholic",38000,0,2000,36000,0,38000,-2000,NA,NA
360,Indonesia,2659,"Alcohol, Non-Food",80000,37000,23000,95000,0,81000,14000,0.6216216216216216,0.3783783783783784
360,Indonesia,2680,Infant food,-7000,17000,10000,0,0,-7000,7000,0.5882352941176471,0.4117647058823529
360,Indonesia,2731,Bovine Meat,698000,2000,228000,472000,0,698000,-226000,1,0
360,Indonesia,2732,Mutton & Goat Meat,117000,0,1000,116000,0,117000,-1000,NA,NA
360,Indonesia,2733,Pigmeat,283000,0,3000,281000,0,284000,-3000,NA,NA
360,Indonesia,2734,Poultry Meat,3682000,0,0,3683000,1000,3682000,0,NA,NA
360,Indonesia,2735,"Meat, Other",-2000,4000,0,2000,0,-2000,4000,0,1
360,Indonesia,2736,"Offals, Edible",177000,0,56000,121000,0,177000,-56000,NA,NA
